Iterations;Energies;cond(Ai);cond(Ai-1 @ Ai)
2;596;733.1120483030282;1.8109253188257106
3;596;738.6056691780212;1.9992794500993392
4;596;741.520828013878;2.09850553969619
5;596;742.993515711256;2.1494280817282156
6;596;743.7262744187375;2.174237816921527
7;596;744.0903881151762;2.186830644403058
8;596;744.2683558965211;2.1929493135878095
9;596;744.3560560966563;2.195920985912885
10;596;744.4002124378535;2.19738326809103
11;596;744.4232599745154;2.1981307280974676
12;596;744.4355953494654;2.198527884387393
13;596;744.4421803496645;2.198740092276846
14;596;744.445648631403;2.1988518929541656
15;596;744.4474612447694;2.198910198566339
16;596;744.4484081081388;2.19894054804158
17;596;744.4489044305536;2.198956393047101
18;596;744.4491658319884;2.1989647050683465
19;596;744.4493041540223;2.1989690869110197
20;596;744.449377646313;2.1989714071202218
21;596;744.4494168331859;2.1989726402198175
22;596;744.4494377862012;2.19897329753929
23;596;744.4494490136199;2.1989736487394294
24;596;744.4494550426447;2.198973836768565
25;596;744.4494582775839;2.1989739375796558
26;596;744.4494600221974;2.1989739916426596
27;596;744.449460958376;2.1989740206965305
28;596;744.4494614652493;2.1989740362679497
29;596;744.4494617390935;2.198974044668116
30;596;744.4494618834274;2.1989740491738536
31;596;744.4494619632428;2.198974051658717
1;597;728.4802892071772;1.4913615748760214
2;597;738.9744332538372;1.8270588538202372
3;597;744.962844650887;2.020193356711639
4;597;748.1185403550021;2.1220274753635167
5;597;749.7137605433435;2.174334117285064
6;597;750.5025547198538;2.199813872274501
7;597;750.8958720740063;2.2127542164991554
8;597;751.0880212239737;2.2190420199954404
9;597;751.1826018319864;2.222095785621188
10;597;751.2301084890408;2.223598185350103
11;597;751.2548542774874;2.224365933515323
12;597;751.2681038221094;2.2247737903816263
13;597;751.2751874639112;2.2249916928881515
14;597;751.2789216041339;2.225106481862372
15;597;751.2808733030615;2.225166338772375
16;597;751.2818924519651;2.2251974920161923
17;597;751.2824264012675;2.2252137548070126
18;597;751.2827074760414;2.225222285110016
19;597;751.2828561384026;2.2252267817835056
20;597;751.2829351000339;2.2252291625752925
21;597;751.2829771898989;2.225230427820534
22;597;751.2829996889908;2.2252311022502935
23;597;751.2830117444106;2.2252314626056484
24;597;751.2830182132411;2.2252316555359486
25;597;751.2830216892705;2.2252317588336603
26;597;751.2830235599619;2.225231814331586
27;597;751.2830245663566;2.2252318441252577
28;597;751.283025110566;2.225231860228546
29;597;751.2830254029063;2.225231868755585
30;597;751.2830255579862;2.2252318733989127
31;597;751.28302564376;2.2252318758475726
1;598;733.631630194533;1.5001200060871358
2;598;745.1221872616801;1.843489068310837
3;598;751.6171678610094;2.041529021186398
4;598;755.0172316353031;2.1460431825497586
5;598;756.7361296101814;2.1997721515770436
6;598;757.581438945876;2.2259411053188574
7;598;758.0041499369579;2.239238794992479
8;598;758.2105660331919;2.2457005074589778
9;598;758.3120716071129;2.2488386837183594
10;598;758.3629560771401;2.2503823379932624
11;598;758.3894169177629;2.251170947079989
12;598;758.4035891378578;2.251589798718724
13;598;758.4111751892672;2.2518135466245948
14;598;758.4151768627314;2.2519314008887132
15;598;758.4172684219914;2.2519928482591074
16;598;758.4183602414308;2.2520248252409507
17;598;758.4189320029474;2.252041516112226
18;598;758.4192328480784;2.252050270129536
19;598;758.4193919070269;2.2520548843246124
20;598;758.4194763619197;2.252057327124682
21;598;758.4195213677515;2.2520586253182113
22;598;758.4195454198785;2.2520593171633276
23;598;758.4195583049225;2.2520596868705316
24;598;758.4195652183588;2.2520598847986837
25;598;758.419568933405;2.252059990836297
26;598;758.4195709319752;2.2520600477046306
27;598;758.4195720091224;2.252060078330845
28;598;758.4195725871114;2.2520600946860934
29;598;758.4195729008447;2.252060103543385
30;598;758.419573068706;2.2520601083113356
31;598;758.4195731601668;2.2520601108619878
1;599;739.0638750158431;1.50901994586945
2;599;751.5846673255105;1.8602530351428859
3;599;758.5940293512544;2.063335691900921
4;599;762.2401742192335;2.170608838665469
5;599;764.0826939178694;2.2258018590927695
6;599;764.984462491528;2.252681024046543
7;599;765.4364607942439;2.2663467797227193
8;599;765.6570850783808;2.2729876076910775
9;599;765.7654909833117;2.2762127208713245
10;599;765.8197484033047;2.277798869800315
11;599;765.8479254251818;2.278608964400526
12;599;765.8630204200917;2.279039130586059
13;599;765.8711079569019;2.2792688878229237
14;599;765.8753762891946;2.2793898906592696
15;599;765.8776071514462;2.279452970887247
16;599;765.8787713279904;2.27948579327347
17;599;765.8793807352594;2.2795029233208632
18;599;765.8797012590065;2.2795119067991063
19;599;765.8798706607427;2.279516641467093
20;599;765.8799605838713;2.279519147958562
21;599;765.8800084892054;2.279520479785743
22;599;765.8800340864491;2.2795211896474474
23;599;765.8800477956744;2.279521568835103
24;599;765.8800551515006;2.279521771920677
25;599;765.8800591038038;2.2795218806650555
26;599;765.8800612289538;2.2795219390229184
27;599;765.880062374433;2.2795219704022953
28;599;765.8800629894209;2.279521987211062
29;599;765.8800633210866;2.2795219963116597
30;599;765.8800635008466;2.2795220012135333
31;599;765.8800635988678;2.2795220037723025
1;600;744.8148655745556;1.5180852661525437
2;600;758.3930080840316;1.8773984610448549
3;600;765.9200726487443;2.085676702889239
4;600;769.8116342851391;2.1957966713801143
5;600;771.7763823188875;2.252499995167989
6;600;772.7339579540153;2.280112738375083
7;600;773.2148081992433;2.2941584348824455
8;600;773.4494216988592;2.3009841440457484
9;600;773.5646264127869;2.304298991477114
10;600;773.6222158605754;2.305929008829034
11;600;773.6520926942774;2.306761280627633
12;600;773.668101190549;2.307203115110008
13;600;773.6766840761095;2.307439062369687
14;600;773.6812153752317;2.307563305902436
15;600;773.6835835048493;2.3076280657811874
16;600;773.6848189500764;2.3076617573136335
17;600;773.6854654358388;2.307679338916163
18;600;773.6858053382515;2.3076885581240014
19;600;773.6859849265271;2.307693416581549
20;600;773.6860802281097;2.3076959884385437
21;600;773.6861309895077;2.3076973549408346
22;600;773.6861581056626;2.30769808314228
23;600;773.6861726273764;2.307698472245308
24;600;773.6861804180686;2.3076986804613915
25;600;773.6861846045948;2.3076987921395364
26;600;773.6861868545475;2.3076988519575665
27;600;773.6861880646885;2.3076988841041053
28;600;773.6861887182332;2.3076989013854075
29;600;773.6861890687873;2.3076989106840338
30;600;773.6861892591456;2.307698915735729
31;600;773.6861893626746;2.3076989184477785
1;601;750.9250364180585;1.5273459669163523
2;601;765.5799474688614;1.894985236128828
3;601;773.6230106066163;2.1086316640337546
4;601;777.7566873450068;2.2216975255619333
5;601;779.8407987172525;2.2799631701937955
6;601;780.852873172825;2.3083358366641686
7;601;781.3617788462786;2.3227748179218475
8;601;781.6099868118051;2.329791887273425
9;601;781.73180438902;2.3331996120651057
10;601;781.7926452388709;2.3348750419555655
11;601;781.8241861970173;2.335730268480665
12;601;781.8410885917245;2.3361841687532046
13;601;781.8501549645177;2.33642650883108
14;601;781.8549424475647;2.33655409603899
15;601;781.857444182195;2.336620587897236
16;601;781.8587489795685;2.3366551756836094
17;601;781.8594315314996;2.3366732225112803
18;601;781.8597902865977;2.336682684720962
19;601;781.8599797815434;2.336687670697578
20;601;781.8600803152976;2.336690309829468
21;601;781.8601338500845;2.3366917119524895
22;601;781.8601624458846;2.3366924592517857
23;601;781.8601777562045;2.3366928584348723
24;601;781.8601859680011;2.33669307203748
25;601;781.8601903781166;2.336693186522735
26;601;781.8601927510264;2.3366932479470894
27;601;781.8601940282879;2.336693280950182
28;601;781.8601947156701;2.3366932986986235
29;601;781.8601950863535;2.336693308219291
30;601;781.8601952865297;2.336693313346459
31;601;781.86019539369;2.3366933161069805
1;602;757.4372166453214;1.5368389371536049
2;602;773.1795951531724;1.9130871746731144
3;602;781.7313921577313;2.132298934891243
4;602;786.1009892818328;2.2484237662029654
5;602;788.2999979246492;2.308310989597754
6;602;789.3645494134713;2.337473642573329
7;602;789.9003222232855;2.352321098471204
8;602;790.1615393279717;2.3595369034771236
9;602;790.2896921835533;2.3630410837509577
10;602;790.3536605877888;2.3647636840208284
11;602;790.3868089145218;2.3656427512181684
12;602;790.4045743485134;2.3661091698413013
13;602;790.4141061301478;2.366358133738218
14;602;790.4191396709062;2.366489182278133
15;602;790.4217696003383;2.366557466275435
16;602;790.4231409089382;2.3665929807328907
17;602;790.4238580540876;2.366611508745299
18;602;790.4242348874741;2.366621222100692
19;602;790.4244338784806;2.3666263399069014
20;602;790.4245394289891;2.3666290485889756
21;602;790.4245956224456;2.366630487518667
22;602;790.4246256327987;2.366631254363117
23;602;790.4246416992576;2.366631663974046
24;602;790.4246503126273;2.3666318831002733
25;602;790.4246549426289;2.3666320006339117
26;602;790.4246574305885;2.366632063670948
27;602;790.4246587686579;2.366632097495654
28;602;790.4246594907095;2.3666321157322354
29;602;790.4246598791512;2.3666321254402334
30;602;790.4246600881264;2.3666321307226585
31;602;790.4246602019103;2.366632133570359
1;603;764.3963622835553;1.5466088007798153
2;603;781.2271389830344;1.9317939673790288
3;603;790.2743164416444;2.1567984068458754
4;603;794.8705008531342;2.2761125477699564
5;603;797.178218770633;2.337689592813221
6;603;798.9248810411777;2.367676885766429
7;603;799.8086555647262;2.382950297749743
8;603;800.2383625039951;2.390373327992541
9;603;800.4477336317245;2.393978082352235
10;603;800.5508357745852;2.3957498776600907
11;603;800.6031217275685;2.3966538058568214
12;603;800.6304192103958;2.3971332645840753
13;603;800.6446958190409;2.3973891190303047
14;603;800.6520620826049;2.3975237646743492
15;603;800.6558304251193;2.3975939101340833
16;603;800.657757926224;2.3976303869067666
17;603;800.6587486209057;2.397649414313731
18;603;800.6592612186085;2.397659388133107
19;603;800.659528251319;2.3976646428319213
20;603;800.6596682157369;2.3976674236541364
21;603;800.6597419660319;2.3976689008612873
22;603;800.6597809970723;2.397669687950231
23;603;800.6598017286165;2.3976701083469085
24;603;800.6598127710711;2.397670333272312
25;603;800.6598186679286;2.3976704538693223
26;603;800.6598218230627;2.397670518607652
27;603;800.6598235149893;2.397670553415034
28;603;800.659824419862;2.3976705720294245
29;603;800.6598249058818;2.397670582054144
30;603;800.6598251675846;2.3976705874678177
31;603;800.6598253075146;2.3976705903503066
1;604;771.8492134304332;1.5567088572618484
2;604;789.7584854832623;1.9512133680826582
3;604;799.2810922182767;2.1822746272268154
4;604;806.6449529328214;2.3049294861414285
5;604;810.4111583429612;2.3682756288946516
6;604;812.233124694567;2.3991278266080274
7;604;813.1512113922034;2.4148474917963907
8;604;813.5975253138848;2.4224876068387386
9;604;813.8149884039933;2.4261977193198
10;604;813.9220978211839;2.428021061373831
11;604;813.9764373990286;2.428951036443537
12;604;814.0048180661651;2.4294441426169113
13;604;814.0196652725205;2.4297071985207053
14;604;814.0273274197285;2.4298455998873325
15;604;814.0312477006146;2.4299176877162783
16;604;814.0332531447284;2.42995516833394
17;604;814.0342839947203;2.429974716804689
18;604;814.0348174031525;2.429984962532143
19;604;814.0350952864982;2.429990359769378
20;604;814.0352409415066;2.4299932157542945
21;604;814.0353176941932;2.429994732867071
22;604;814.0353583113224;2.42999554103934
23;604;814.0353798876087;2.4299959727565272
24;604;814.0353913782308;2.4299962036907203
25;604;814.0353975162687;2.4299963275382117
26;604;814.0354007970163;2.4299963939117464
27;604;814.0354025591884;2.429996429685773
28;604;814.0354035006195;2.4299964487749235
29;604;814.0354040048662;2.429996459023157
30;604;814.0354042774037;2.429996464593972
31;604;814.0354044233273;2.4299964675556036
1;605;779.8438712498715;1.5672021261557958
2;605;798.809831492565;1.9714736353940319
3;605;812.5519207923738;2.2089002946511385
4;605;820.3642184065501;2.3350727674478065
5;605;824.2688003724545;2.40028070657138
6;605;826.1555864596754;2.432044871548461
7;605;827.1060745915228;2.4482345147435
8;605;827.56805727973;2.456103242992965
9;605;827.793165619755;2.4599243080988447
10;605;827.9040805255677;2.461801947132829
11;605;827.9603796346576;2.4627593572013398
12;605;827.9897920231567;2.4632668226611583
13;605;828.0051797519071;2.463537445415439
14;605;828.0131209421024;2.463679789476961
15;605;828.017184130215;2.4637539153872057
16;605;828.0192627710561;2.463792449139008
17;605;828.0203312827633;2.463812543874566
18;605;828.0208841938862;2.463823074680259
19;605;828.0211722367752;2.463828621421847
20;605;828.0213232151672;2.4638315562204527
21;605;828.0214027694277;2.4638331149883697
22;605;828.0214448723787;2.463833945449908
23;605;828.0214672322917;2.46383438889674
24;605;828.021479146642;2.463834626269303
25;605;828.0214855049927;2.463834753424353
26;605;828.0214889074598;2.463834821668548
27;605;828.0214907275403;2.4638348582370697
28;605;828.0214917055572;2.4638348779475066
29;605;828.021492228467;2.4638348884566175
30;605;828.0214925151823;2.463834894314472
31;605;828.0214926650491;2.4638348973152895
1;606;788.4292904265843;1.5781625064479146
2;606;810.4636774321408;1.9927262595150945
3;606;826.6536102591384;2.2368801638797113
4;606;834.74327415947;2.3667777378906196
5;606;838.7768180507957;2.4339563650068774
6;606;840.7242770569816;2.466687728390794
7;606;841.7047611217445;2.483375212564022
8;606;842.181233928864;2.491486097863976
9;606;842.413424805882;2.495424689416204
10;606;842.5278882779701;2.497359857425654
11;606;842.5860256975221;2.498346334068227
12;606;842.6164038639319;2.4988689977596406
13;606;842.6322940779625;2.4991476193947295
14;606;842.6404931808473;2.499294127342425
15;606;842.6446880062001;2.4993704049029444
16;606;842.6468339301907;2.4994100501608685
17;606;842.6479370098335;2.4994307213632236
18;606;842.6485077980959;2.499441552956391
19;606;842.6488051434962;2.499447257436987
20;606;842.6489609900843;2.499450275367325
21;606;842.6490431048994;2.499451878186164
22;606;842.649086561608;2.499452732051299
23;606;842.6491096382545;2.499453187956345
24;606;842.6491219278669;2.4994534318242607
25;606;842.6491284912289;2.499453562567146
26;606;842.6491320044273;2.4994536327735735
27;606;842.6491338850475;2.499453670447177
28;606;842.6491348908596;2.499453690601092
29;606;842.649135431099;2.4994537014324756
30;606;842.6491357227086;2.4994537073073615
31;606;842.6491358802451;2.4994537104975354
1;607;797.654683353555;1.5896760636925877
2;607;824.6984963907242;2.015149003105107
3;607;841.4681871715326;2.266455407441535
4;607;849.8165730666932;2.400322030793848
5;607;853.9675438670089;2.469599625615453
6;607;855.970592533885;2.503363164962217
7;607;856.9781565177019;2.520581309489597
8;607;857.4676929831284;2.5289503118139938
9;607;857.7062839800392;2.53301417741689
10;607;857.8239819933353;2.5350106825661034
11;607;857.8838083660352;2.536028150605098
12;607;857.9150713387228;2.5365670045491813
13;607;857.9314177271293;2.5368541364745023
14;607;857.9398492023706;2.5370050716515937
15;607;857.94416206107;2.537083635575742
16;607;857.9463681527284;2.5371244618745576
17;607;857.9475020863731;2.537145745689842
18;607;857.9480888012032;2.5371568967657403
19;607;857.9483944216915;2.5371627688962977
20;607;857.9485545917315;2.5371658751797
21;607;857.9486389771834;2.5371675247354744
22;607;857.9486836262951;2.5371684033043707
23;607;857.9487073391441;2.5371688725230435
24;607;857.9487199656535;2.537169123474559
25;607;857.9487267055414;2.5371692579158376
26;607;857.9487303150814;2.5371693302149323
27;607;857.9487322420224;2.5371693688070027
28;607;857.9487332769834;2.53716938961079
29;607;857.9487338343276;2.537169400832222
30;607;857.9487341330397;2.537169406867241
31;607;857.9487342961695;2.537169410161086
1;608;807.5688326053398;1.601842461712376
2;608;839.7229731533345;2.0389493046077707
3;608;857.033190659348;2.2979085009862517
4;608;865.6175509429728;2.436031308227589
5;608;869.8722494447707;2.5075592084797456
6;608;871.9248523944516;2.54243145395642
7;608;872.956063548467;2.560218977220089
8;608;873.4569866153323;2.5688649314486867
9;608;873.701174149055;2.573063216144162
10;608;873.8217347124375;2.575125553755227
11;608;873.8830719338224;2.5761762851239003
12;608;873.915123404419;2.576732503377963
13;608;873.9318712768512;2.577028753549749
14;608;873.9405050808766;2.577184428773898
15;608;873.9449200383558;2.577265440195144
16;608;873.9471779597872;2.5773075304344273
17;608;873.9483383968936;2.5773294699052505
18;608;873.9489387548039;2.577340962779635
19;608;873.9492514484356;2.5773470142445865
20;608;873.9494153039027;2.5773502150410192
21;608;873.9495016186493;2.577351914582147
22;608;873.9495472822734;2.577352819702639
23;608;873.9495715322889;2.577353303095814
24;608;873.9495844451924;2.57735356168493
25;608;873.9495913349028;2.577353700148481
26;608;873.9495950188729;2.577353774401654
27;608;873.949596995471;2.577353814420937
28;608;873.9495980547929;2.5773538358759085
29;608;873.9495986209076;2.577353847305649
30;608;873.9495989221707;2.577353853352818
31;608;873.9495990909725;2.577353856852911
1;609;820.5107866312402;1.6147765613235474
2;609;855.5818205422224;2.064368105681484
3;609;873.3846565832891;2.3315687233002156
4;609;882.1780654868909;2.4742857286117714
5;609;886.5206286762653;2.5482425362949783
6;609;888.6158036912607;2.5843136382444913
7;609;889.6667179498133;2.6027162351906665
8;609;890.1771030043707;2.6116613790016
9;609;890.4259636096243;2.6160048808633394
10;609;890.5489570996866;2.6181383569448062
11;609;890.6115984380157;2.619225035879928
12;609;890.6443267817926;2.61980000786854
13;609;890.6614130913786;2.6201060981749147
14;609;890.6702147219149;2.620266885877967
15;609;890.6747135012363;2.6203505363358603
16;609;890.6770137077301;2.6203939894769115
17;609;890.6781956637557;2.6204166356589185
18;609;890.6788070645492;2.620428497338424
19;609;890.6791254555282;2.620434742120756
20;609;890.6792922681369;2.620438044796487
21;609;890.6793801290779;2.6204397983519416
22;609;890.679426598953;2.6204407320692282
23;609;890.6794512713266;2.62044123062345
24;609;890.6794644040446;2.6204414972200665
25;609;890.6794714156283;2.6204416401200232
26;609;890.6794751646446;2.6204417167887297
27;609;890.6794771707803;2.6204417579370327
28;609;890.6794782447739;2.6204417799365225
29;609;890.6794788219349;2.620441791793767
30;609;890.6794791329303;2.6204417981933372
31;609;890.6794792992642;2.6204418016094517
1;610;836.047265402689;1.6286102178243282
2;610;872.3177772178724;2.0916841877750576
3;610;890.5564271808164;2.3678184033198963
4;610;899.5277934524147;2.515527299977122
5;610;903.9402491413218;2.59212369775426
6;610;906.0700979654995;2.62949978998667
7;610;907.1362796974535;2.6485713687794252
8;610;907.653964518925;2.6578419443872296
9;610;907.906459521543;2.6623434079918162
10;610;908.0314006711068;2.664554283148455
11;610;908.0951115444152;2.6656800771699474
12;610;908.12839027517;2.666275446837848
13;610;908.1457438618596;2.666592233132802
14;610;908.1546744993334;2.666758575934534
15;610;908.1592365721382;2.6668450935492545
16;610;908.161568349986;2.6668900272889164
17;610;908.1627662420385;2.6669134412766127
18;610;908.1633857536646;2.6669257034187797
19;610;908.1637082997125;2.6669321581075764
20;610;908.1638772586585;2.6669355715749186
21;610;908.1639662208771;2.6669373834473364
22;610;908.1640132725923;2.6669383484069002
23;610;908.1640382427177;2.6669388634426303
24;610;908.1640515349515;2.6669391389024977
25;610;908.1640586300905;2.6669392866104844
26;610;908.1640624182404;2.666939365632685
27;610;908.1640644472576;2.6669394081292777
28;610;908.1640655358032;2.6669394309732097
29;610;908.1640661166796;2.6669394431093054
30;610;908.164066431963;2.6669394497671792
31;610;908.1640665995949;2.6669394533203263
1;611;852.588629532268;1.6434943177659715
2;611;889.9706969850067;2.1212191358885337
3;611;908.5794052172201;2.407100091679846
4;611;917.6935930211422;2.5602683362013967
5;611;922.155979952541;2.639752610241912
6;611;924.3117498112084;2.678558520193256
7;611;925.3883085281541;2.69836261878217
8;611;925.9109116332114;2.707989565267703
9;611;926.1658957843885;2.7126640166262574
10;611;926.292247502373;2.7149596691720026
11;611;926.3567672229505;2.7161283119723976
12;611;926.3904558919966;2.7167460210294156
13;611;926.4079980139602;2.7170745168744195
14;611;926.4170148005239;2.717246939420141
15;611;926.4216175316013;2.71733659473254
16;611;926.4239690672163;2.7173831485901156
17;611;926.4251767430878;2.7174074029165194
18;611;926.4258011485548;2.7174201033150043
19;611;926.4261261603423;2.717426787990711
20;611;926.4262963589531;2.717430322403519
21;611;926.4263859572534;2.717432198567536
22;611;926.4264333283995;2.7174331974832056
23;611;926.4264584629514;2.717433730641163
24;611;926.4264718369602;2.7174340157376617
25;611;926.426478971639;2.717434168438813
26;611;926.4264827886315;2.71743425053077
27;611;926.4264848249077;2.717434294293681
28;611;926.4264859211465;2.7174343179953246
29;611;926.426486507413;2.7174343305979183
30;611;926.4264868202367;2.7174343373712357
31;611;926.4264869907948;2.7174343410476993
1;612;870.1895785339357;1.6596011101858184
2;612;908.5765441142358;2.153343082735538
3;612;927.4807581192597;2.4499248921140597
4;612;936.6988394461749;2.6091013004352837
5;612;941.189405281374;2.6917656965036194
6;612;943.3615866014284;2.73214806459688
7;612;944.4432336757149;2.752759482198203
8;612;944.9681823674063;2.762779230575069
9;612;945.2244172077985;2.7676443634347945
10;612;945.3515966379607;2.770033477511864
11;612;945.4166412245966;2.7712493637465134
12;612;945.4505868734211;2.771891700580907
13;612;945.468232014066;2.7722331029464087
14;612;945.477288510128;2.772412226253037
15;612;945.4819073974479;2.7725053397368256
16;612;945.4842659207477;2.772553679223157
17;612;945.4854767256729;2.772578859830704
18;612;945.4861025416218;2.772592043136276
19;612;945.4864281816239;2.7725989811095344
20;612;945.486598657525;2.772602649107253
21;612;945.4866883686833;2.772604595715101
22;612;945.4867357864284;2.772605632288883
23;612;945.4867609366657;2.7726061853423936
24;612;945.4867743169413;2.7726064811030726
25;612;945.4867814532373;2.7726066395528304
26;612;945.4867852657483;2.7726067245601924
27;612;945.4867873037992;2.7726067700106864
28;612;945.4867883986915;2.7726067945804322
29;612;945.4867889831157;2.772606807637496
30;612;945.4867892993506;2.7726068148892495
31;612;945.4867894682255;2.7726068186435007
1;613;888.9005003811862;1.6771268954391434
2;613;928.1662931573595;2.1884814169651152
3;613;947.2830786004347;2.496882237585401
4;613;956.5627433841973;2.662710391213783
5;613;961.0582338502223;2.748898462634968
6;613;963.2367001393322;2.791029354582821
7;613;964.3178286517506;2.812536039348026
8;613;964.8423983723487;2.8229914338467723
9;613;965.0985709739988;2.8280680551180613
10;613;965.2259580980696;2.8305608372870736
11;613;965.2912243086141;2.831829131251171
12;613;965.325263622286;2.8324987888119137
13;613;965.3429206815968;2.832854508679807
14;613;965.3519674944664;2.8330410654310114
15;613;965.3565764966962;2.833138015003107
16;613;965.3589284430374;2.833188335657841
17;613;965.3601353058375;2.833214543679254
18;613;965.3607588357933;2.8332282629898202
19;613;965.3610831641724;2.8332354821587624
20;613;965.3612528861648;2.833239298261097
21;613;965.3613421665405;2.8332413233534512
22;613;965.3613893362483;2.8332424013309425
23;613;965.3614143483346;2.8332429766803453
24;613;965.3614276482724;2.8332432842783732
25;613;965.3614347389491;2.8332434488804163
26;613;965.3614385258386;2.8332435372186358
27;613;965.361440550689;2.833243584548554
28;613;965.3614416366844;2.8332436100765315
29;613;965.3614422193532;2.833243623879101
30;613;965.3614425307593;2.833243631154504
31;613;965.361442699014;2.8332436350511494
1;614;908.7659617143098;1.6962951422551964
2;614;948.7647322975042;2.2271226637103094
3;614;968.0035096222259;2.5486514427276004
4;614;977.2996622408538;2.7218852745229913
5;614;981.7757156993271;2.812000428415154
6;614;983.9499116901641;2.8560815446483607
7;614;985.024702660882;2.8785867917447665
8;614;985.5460691280731;2.8895281600855527
9;614;985.800817048609;2.894840710081192
10;614;985.9277662145174;2.8974491419911623
11;614;985.9929370232007;2.8987759035915084
12;614;986.0268991890686;2.899476044943789
13;614;986.0444730694045;2.8998477422611666
14;614;986.0534587107162;2.9000425949105026
15;614;986.0580307063083;2.9001438263703636
16;614;986.0603619422891;2.900196358362066
17;614;986.061557509313;2.900223713456073
18;614;986.0621749050385;2.9002380310055917
19;614;986.0624958917854;2.9002455639047606
20;614;986.062663787694;2.900249545319416
21;614;986.0627520670638;2.9002516578830884
22;614;986.0627986867335;2.900252782299341
23;614;986.062823394863;2.900253382350083
24;614;986.062836530475;2.9002537031452644
25;614;986.0628435288443;2.900253874887292
26;614;986.0628472663398;2.9002539668466896
27;614;986.0628492652961;2.9002540163167185
28;614;986.0628503341983;2.9002540429404946
29;614;986.062850908187;2.900254057171009
30;614;986.0628512143297;2.900254064755123
31;614;986.0628513799707;2.900254068947915
1;615;929.8229859051231;1.7173600986475392
2;615;970.3891706322408;2.269827751852348
3;615;989.6528430274224;2.606015372392226
4;615;998.918416120736;2.787537388947632
5;615;1003.3500782527179;2.882052884076783
6;615;1005.509262525508;2.928320494304856
7;615;1006.5718208138571;2.9519455220002557
8;615;1007.0871265706006;2.9634319319895632
9;615;1007.3390696711062;2.9690090912294993
10;615;1007.4649243937654;2.9717472255089405
11;615;1007.5296760573596;2.9731395592208654
12;615;1007.5633864946658;2.973873894435168
13;615;1007.5807801389299;2.974263518497347
14;615;1007.5896521239097;2.9744676807596315
15;615;1007.5941594750811;2.974573717670169
16;615;1007.5964556040184;2.974628731448486
17;615;1007.5976323751623;2.974657373887013
18;615;1007.5982397129694;2.9746723631661776
19;615;1007.5985552956917;2.9746802481469126
20;615;1007.5987202755373;2.974684415272893
21;615;1007.5988069743854;2.9746866260009863
22;615;1007.5988527360505;2.974687802667986
23;615;1007.5988769767661;2.9746884303960255
24;615;1007.5988898542564;2.9746887660212367
25;615;1007.5988967155532;2.974688945660433
26;615;1007.5989003753799;2.97468904201709
27;615;1007.5989023311007;2.9746890936348196
28;615;1007.5989033796607;2.9746891212640874
29;615;1007.5989039396194;2.9746891363018575
30;615;1007.5989042418423;2.9746891442897674
31;615;1007.5989044028692;2.9746891486437574
1;616;952.0990908309443;1.7406109424021485
2;616;993.0480522921678;2.3172408426557403
3;616;1012.2346034192433;2.669876535865029
4;616;1021.4216212712813;2.8607192169819267
5;616;1025.7839944728426;2.960189915283721
6;616;1027.9175426499173;3.008920678461967
7;616;1028.9620656296902;3.0338076607245004
8;616;1029.468502428181;3.0459083980031263
9;616;1029.716282351643;3.051783805153943
10;616;1029.8403936997029;3.0546681131499325
11;616;1029.9044045996802;3.05613434161538
12;616;1029.9376896209822;3.0569072186524937
13;616;1029.9548065614879;3.0573170552517848
14;616;1029.9635127664249;3.057531717016708
15;616;1029.9679280331898;3.05764317404201
16;616;1029.9701747575825;3.0577009872365397
17;616;1029.9713252887111;3.0577310817901155
18;616;1029.971918669565;3.0577468286846727
19;616;1029.972226800729;3.0577551109444236
20;616;1029.9723877783529;3.0577594875313228
21;616;1029.972472321367;3.0577618089736496
22;616;1029.9725169145304;3.0577630444073867
23;616;1029.9725405230026;3.057763703502431
24;616;1029.9725530600977;3.0577640556684114
25;616;1029.9725597309614;3.0577642443528754
26;616;1029.9725632877964;3.0577643456436467
27;616;1029.9725651913975;3.0577643996741704
28;616;1029.972566209122;3.057764428769851
29;616;1029.9725667519142;3.057764444380273
30;616;1029.9725670460396;3.0577644528299532
31;616;1029.9725672030238;3.0577644572943505
1;617;975.6100588544281;1.7663764650153164
2;617;1016.7394851150335;2.3701018142368517
3;617;1035.7441316427357;2.7412758112157047
4;617;1044.8050553712692;2.9426468091114817
5;617;1049.0740967328684;3.047723035852984
6;617;1051.1718706633947;3.0992408789508463
7;617;1052.1928525715464;3.125556530412218
8;617;1052.6877609540873;3.1383528475607623
9;617;1052.9300888117539;3.144565946115076
10;617;1053.0518377589456;3.147615729808575
11;617;1053.1147991421183;3.149165600264177
12;617;1053.1474916015961;3.149982112442088
13;617;1053.1642390635734;3.1504148406397965
14;617;1053.1727293867452;3.150641396291413
15;617;1053.1770261869467;3.1507589939987137
16;617;1053.179209753961;3.150819979163326
17;617;1053.1803268720334;3.150851719117287
18;617;1053.1809025507164;3.15086832421443
19;617;1053.1812012528942;3.150877056718721
20;617;1053.1813571895002;3.1508816703674936
21;617;1053.181439020389;3.150884117437944
22;617;1053.181482149091;3.150885419519861
23;617;1053.1815049647546;3.150886114109727
24;617;1053.181517071781;3.1508864852314993
25;617;1053.1815235108372;3.15088668409647
26;617;1053.181526942716;3.1508867905311346
27;617;1053.1815287772004;3.1508868475758947
28;617;1053.1815297560208;3.150886878413747
29;617;1053.1815302810212;3.1508868947773276
