Iterations;Energies;cond(Ai);cond(A0 @ Ai)
4;873;6815.658700849021;190.86371733143986
5;873;5288.23535025856;98.80371890395077
6;873;4896.429273830821;79.70320132624018
7;873;4734.526863349134;72.11299903606734
8;873;4661.8586526187155;68.76536503122836
9;873;4629.612775902741;67.2888916445303
10;873;4615.116529092901;66.62502486883847
11;873;4608.591844184313;66.32494967059056
12;873;4605.672154307734;66.1896710895727
13;873;4604.379760703883;66.12920050993435
14;873;4603.8158417315135;66.102493696262
15;873;4603.574083125831;66.0908656356799
16;873;4603.472810420417;66.08589122217757
17;873;4603.431783611707;66.08381378166536
18;873;4603.416023427364;66.08297670783797
19;873;4603.410519636588;66.08265845180195
20;873;4603.408968528494;66.08254974445235
21;873;4603.408805603956;66.08252099892276
22;873;4603.409039413372;66.08251975254598
23;873;4603.4093197838265;66.08252591209724
24;873;4603.4095452734255;66.08253252089237
25;873;4603.409702768633;66.08253767225703
26;873;4603.40980489407;66.08254121153938
27;873;4603.409868443457;66.08254349425906
28;873;4603.409906864222;66.08254490833632
29;873;4603.409929506883;66.08254575622817
30;873;4603.409942724485;66.08254625773937
31;873;4603.409950387001;66.08254655137567
1;874;2794.8170545733774;317.26703633961245
2;874;3609.810359157851;37.354126492877946
3;874;3250.234532298992;24.054105915273485
4;874;3161.574271516841;21.036611856915847
5;874;3131.2787590301846;19.974645895185176
6;874;3118.09661594156;19.47999963985645
7;874;3111.564680875217;19.218075421909706
8;874;3108.023210011562;19.09110871263316
9;874;3106.305664465035;19.031966632900982
10;874;3105.4875769602736;19.004581591311588
11;874;3105.1039340657385;18.991992519464926
12;874;3104.926682041025;18.986253023185455
13;874;3104.8453768870736;18.983662794431535
14;874;3104.80815647099;18.982507027174417
15;874;3104.791196600995;18.98199743905937
16;874;3104.783551428567;18.981775810466228
17;874;3104.780165571614;18.981681119591883
18;874;3104.7787047144134;18.981641673602233
19;874;3104.7780982743984;18.981625862054624
20;874;3104.777861427732;18.98161991527385
21;874;3104.777778514815;18.981617933476752
22;874;3104.7777560484365;18.98161744942167
23;874;3104.7777549709763;18.981617468721897
24;874;3104.777759861961;18.981617614056812
25;874;3104.7777652241452;18.98161775771336
26;874;3104.7777694166557;18.981617866421733
27;874;3104.777772339851;18.98161794043378
28;874;3104.7777742658545;18.98161798796302
29;874;3104.7777754369567;18.981618017056846
30;874;3104.7777761719594;18.98161803463607
31;874;3104.7777766129193;18.98161804508596
1;875;3288.1592185559393;112.92596360118264
2;875;2947.4240124398184;86.7393508085788
3;875;2885.7058318461936;81.01866500259263
4;875;2863.9209959483546;78.94218102060171
5;875;2856.2458906076854;78.09185753074463
6;875;2852.8198533509026;77.65268066331468
7;875;2851.383136959292;77.41963099998792
8;875;2850.3628572869334;77.30165553183703
9;875;2849.823236457488;77.2451709821612
10;875;2849.5505284248384;77.2183961030098
11;875;2849.4172744814996;77.2058009413914
12;875;2849.353992246889;77.19991754522827
13;875;2849.324087724317;77.19718993929858
14;875;2849.3098212109294;77.19593490050731
15;875;2849.302999113522;77.19536148106933
16;875;2849.2997704632726;77.19510137297513
17;875;2849.298273223196;77.19498439310752
18;875;2849.2975985515736;77.19493236977502
19;875;2849.297306148487;77.19490958603761
20;875;2849.297186376159;77.19489982208809
21;875;2849.2971416299056;77.19489576868362
22;875;2849.297127770722;77.19489416735418
23;875;2849.297125570203;77.19489358684169
24;875;2849.2971270715766;77.19489341115738
25;875;2849.297129256191;77.19489338360626
26;875;2849.2971310890725;77.19489340070447
27;875;2849.297132418854;77.19489342586752
28;875;2849.297133329294;77.1948934476204
29;875;2849.2971338799207;77.19489346269734
30;875;2849.297134242038;77.19489347311048
31;875;2849.2971344616417;77.1948934797533
1;876;2831.875165748312;189.3422298430071
2;876;2745.1824504062865;199.69001676187244
3;876;2725.3790541590743;202.2468925391052
4;876;2717.869902802765;203.25281871539264
5;876;2715.5246007078313;203.58055691566418
6;876;2714.4976819468156;203.72666734230904
7;876;2714.263244888004;203.77902027003884
8;876;2713.9041924095077;203.8342049082807
9;876;2713.6881968625157;203.86472174535695
10;876;2713.5704038406116;203.88016433063686
11;876;2713.510373687082;203.8876966621949
12;876;2713.481383557398;203.89129207623236
13;876;2713.4674174402985;203.8929771326505
14;876;2713.4605041356454;203.8937509111354
15;876;2713.4570451876625;203.89409747446882
16;876;2713.455337879172;203.89424772957113
17;876;2713.454518892239;203.89430994754713
18;876;2713.4541406983535;203.89433390920374
19;876;2713.453974347042;203.89434196745464
20;876;2713.453906003222;203.89434385902047
21;876;2713.453880889241;203.8943436452351
22;876;2713.4538736456657;203.89434291153944
23;876;2713.4538730646955;203.89434220689918
24;876;2713.453874482528;203.89434167288962
25;876;2713.4538761517183;203.89434130877035
26;876;2713.4538774787093;203.89434107355146
27;876;2713.453878421549;203.89434092749917
28;876;2713.4538790668685;203.89434084023327
29;876;2713.453879448969;203.8943407875782
30;876;2713.453879706108;203.89434075780946
31;876;2713.4538798608837;203.89434074057928
1;877;2657.0893886407353;3.246249542367667
2;877;2625.5385615197906;3.875682211125629
3;877;2620.174420291982;4.113095372277306
4;877;2618.538014560314;4.223047134820126
5;877;2618.596195866704;4.266679429270035
6;877;2618.671326828235;4.287867205031212
7;877;2618.929697321211;4.298472281367231
8;877;2618.8754009770114;4.305583383021688
9;877;2618.8147751259;4.3093144865851185
10;877;2618.7734868172456;4.311196779587161
11;877;2618.750518922245;4.312131039912099
12;877;2618.7392922005943;4.312590692560233
13;877;2618.733770379531;4.31281547120872
14;877;2618.730840172813;4.312924800667457
15;877;2618.7292430964876;4.31297768800537
16;877;2618.728396428474;4.313003125176172
17;877;2618.727969721587;4.313015283838004
18;877;2618.7277671375036;4.31302105561592
19;877;2618.72767754214;4.313023774119556
20;877;2618.727641642987;4.313025042893716
21;877;2618.7276295692786;4.313025628621877
22;877;2618.7276271438136;4.31302589541008
23;877;2618.7276280608107;4.3130260148604425
24;877;2618.727629741031;4.313026067149092
25;877;2618.727631279708;4.3130260893234125
26;877;2618.727632404884;4.313026098314021
27;877;2618.727633172762;4.313026101683042
28;877;2618.7276336895893;4.313026102765719
29;877;2618.7276339877385;4.31302610299752
30;877;2618.72763418993;4.3130261029427475
31;877;2618.727634311502;4.313026102818305
1;878;2546.979241976071;1.7426680919244877
2;878;2538.703203122729;2.108691966112907
3;878;2541.230576842321;2.307227896903354
4;878;2543.1293570529388;2.4083919616387828
5;878;2544.716306651809;2.457219273634195
6;878;2545.513226491934;2.4817873707939646
7;878;2546.0835344018337;2.494649304023933
8;878;2546.2264020939883;2.5012386598181857
9;878;2546.2678894425158;2.5044759967623915
10;878;2546.277624944543;2.506057412079461
11;878;2546.279749792392;2.506834655814826
12;878;2546.280739623259;2.507219696855837
13;878;2546.2811217390613;2.507409975987962
14;878;2546.2810257344436;2.5075032520120817
15;878;2546.280779079233;2.5075487776489993
16;878;2546.280570181905;2.5075710185965465
17;878;2546.2804415365085;2.5075819306477505
18;878;2546.2803765074123;2.507587315246562
19;878;2546.2803494178515;2.5075899886619717
20;878;2546.2803413636107;2.50759132398538
21;878;2546.2803413709125;2.507591994738304
22;878;2546.280343993194;2.5075923334369894
23;878;2546.2803469008545;2.507592505282538
24;878;2546.2803492898506;2.5075925928567435
25;878;2546.280351029361;2.50759263765242
26;878;2546.280352174954;2.5075926606742147
27;878;2546.280352909096;2.5075926725399404
28;878;2546.280353384468;2.507592678658745
29;878;2546.2803536505207;2.507592681848846
30;878;2546.2803538293115;2.5075926834934252
31;878;2546.2803539347055;2.507592684348952
1;879;2465.272217379535;1.5514629291905342
2;879;2471.2175225745145;1.8709283328932997
3;879;2479.310763112011;2.0436923726856464
4;879;2483.83543568965;2.1323635708591957
5;879;2486.5976085634074;2.176044474843841
6;879;2487.959081551775;2.1981127145813644
7;879;2488.773187658269;2.2096091094792487
8;879;2489.0683040995546;2.215353957651154
9;879;2489.1890006052336;2.2181596270442565
10;879;2489.238606993966;2.219527113743867
11;879;2489.2605202156055;2.220199141082209
12;879;2489.2712454491584;2.220532426646862
13;879;2489.276386167589;2.2206973640626484
14;879;2489.2786027517154;2.2207783383766735
15;879;2489.2794730878513;2.2208179319005463
16;879;2489.2798000178095;2.220837321828829
17;879;2489.2799264469104;2.2208468654014384
18;879;2489.279981794822;2.2208515934054014
19;879;2489.2800109494497;2.220853951870987
20;879;2489.2800288626067;2.220855136182794
21;879;2489.2800406845845;2.2208557345857614
22;879;2489.2800485836483;2.2208560386629332
23;879;2489.280053790456;2.2208561939681646
24;879;2489.280057146752;2.2208562736570103
25;879;2489.2800592712906;2.220856314703385
26;879;2489.2800605589773;2.220856335949035
27;879;2489.280061336623;2.2208563469788603
28;879;2489.2800618174156;2.2208563527031986
29;879;2489.2800620798685;2.220856355712097
30;879;2489.2800622510335;2.220856357269345
31;879;2489.2800623504527;2.220856358085264
1;880;2401.201702284294;1.4877610875799618
2;880;2417.778048161567;1.7852895825733783
3;880;2430.390150059351;1.9485300812920754
4;880;2437.1064824013138;2.0327465046455804
5;880;2440.8723561879233;2.07470993242837
6;880;2442.720159811833;2.0958395438962207
7;880;2443.7468534047766;2.106708334446429
8;880;2444.171554477361;2.112079534894217
9;880;2444.359578285734;2.114696145795676
10;880;2444.4431679244362;2.1159702116585763
11;880;2444.4820329648264;2.116596456108972
12;880;2444.501152888071;2.1169073323815906
13;880;2444.5104268502146;2.1170613262829048
14;880;2444.514667895934;2.11713697778035
15;880;2444.51652466523;2.117173988654179
16;880;2444.5173296643516;2.1171921257579895
17;880;2444.5176864814957;2.1172010609223584
18;880;2444.5178521866997;2.1172054929855366
19;880;2444.517933854984;2.1172077072569335
20;880;2444.5179765697594;2.1172088212025924
21;880;2444.518000004318;2.117209385218524
22;880;2444.5180132852306;2.1172096724719456
23;880;2444.5180209550554;2.1172098195383167
24;880;2444.5180254199354;2.1172098951888394
25;880;2444.5180280332406;2.1172099342536095
26;880;2444.5180295320883;2.1172099545287524
27;880;2444.5180303966677;2.1172099650826475
28;880;2444.5180309101384;2.117209970571559
29;880;2444.518031184872;2.1172099734667302
30;880;2444.518031358467;2.1172099749662636
31;880;2444.5180314570516;2.1172099757546534
1;881;2350.2783586802684;1.4610485759336227
2;881;2375.7457641066903;1.749104596294243
3;881;2392.3256448310617;1.9081713207870183
4;881;2400.993906254721;1.9904975662615672
5;881;2405.668174324593;2.031767079960022
6;881;2407.9577233393484;2.0524752012958603
7;881;2409.1806806839286;2.063031065380765
8;881;2409.7218783112203;2.068216745566177
9;881;2409.970179053746;2.070739140624366
10;881;2410.0841956864515;2.0719663545965092
11;881;2410.1382760513357;2.0725695515471294
12;881;2410.1649607635536;2.0728691371420926
13;881;2410.177976290394;2.073017604621799
14;881;2410.1840587712727;2.0730905511391695
15;881;2410.1868176849603;2.073126237339242
16;881;2410.1880627809373;2.0731437251325526
17;881;2410.1886334099513;2.0731523416853075
18;881;2410.1889025598903;2.0731566172467377
19;881;2410.1890340587397;2.0731587545745462
20;881;2410.1891006640244;2.0731598306602335
21;881;2410.1891354931213;2.0731603760366744
22;881;2410.189154176019;2.073160654107599
23;881;2410.1891643893196;2.073160796649072
24;881;2410.1891700424585;2.073160870068438
25;881;2410.189173203945;2.0731609080331475
26;881;2410.1891749550564;2.0731609277652794
27;881;2410.189175933206;2.073160938052637
28;881;2410.189176495772;2.0731609434094986
29;881;2410.1891767928532;2.0731609462400744
30;881;2410.189176974637;2.073160947707425
31;881;2410.1891770760885;2.0731609484793734
1;882;2310.182016868198;1.448559423209907
2;882;2343.5678801928166;1.7321533272115177
3;882;2363.788644224541;1.8893189909025496
4;882;2374.2607612716447;1.9708302540474578
5;882;2379.7844542773146;2.011834581107827
6;882;2382.4874472866954;2.032360238417314
7;882;2383.8971976944335;2.042764079750733
8;882;2384.546508833195;2.047857174948607
9;882;2384.850452881841;2.050331889306589
10;882;2384.9925184578096;2.051535076654876
11;882;2385.0606376775327;2.0521263656358304
12;882;2385.094318887208;2.052420104119469
13;882;2385.110804613901;2.052565697541992
14;882;2385.11859986756;2.0526372235374506
15;882;2385.1222006536586;2.052672204938004
16;882;2385.123858167014;2.0526893426576813
17;882;2385.1246302505297;2.052697785433552
18;882;2385.1249975418295;2.052701974850019
19;882;2385.1251767245467;2.052704069544595
20;882;2385.1252664328463;2.0527051245674954
21;882;2385.1253124215687;2.0527056595551767
22;882;2385.125336477884;2.052705932510824
23;882;2385.1253492685746;2.052706072537521
24;882;2385.125356152527;2.0527061447232384
25;882;2385.125359898848;2.0527061820833263
26;882;2385.1253619273098;2.0527062015195057
27;882;2385.1253630360884;2.0527062116629198
28;882;2385.1253636583597;2.05270621694911
29;882;2385.125363984496;2.0527062197466
30;882;2385.125364178395;2.052706221197285
31;882;2385.125364285193;2.0527062219611474
1;883;2279.5062293253814;1.4423568524059736
2;883;2320.202509170693;1.72400361670926
3;883;2343.850790822021;1.880497427527601
4;883;2356.0268018427137;1.9617830286660893
5;883;2362.360159271784;2.002770921177221
6;883;2365.457034890364;2.023256833079024
7;883;2367.0476092162917;2.033602269183363
8;883;2367.7992130582065;2.0386557362404703
9;883;2368.155505836196;2.0411092457263877
10;883;2368.323901917987;2.0423014141033797
11;883;2368.4051995274717;2.0428871605427967
12;883;2368.4454576008743;2.0431781709401
13;883;2368.465211008919;2.043322414173513
14;883;2368.474621698918;2.043393259908024
15;883;2368.4790180248733;2.04342789504606
16;883;2368.4810662937957;2.0434448564685868
17;883;2368.482029960479;2.043453209946838
18;883;2368.482491046771;2.0434573544474524
19;883;2368.4827160913046;2.043459426714256
20;883;2368.4828281935356;2.043460470615394
21;883;2368.4828851024163;2.0434610001240943
22;883;2368.4829144755927;2.043461270397576
23;883;2368.482929850738;2.043461409119934
24;883;2368.4829379885537;2.043461480676034
25;883;2368.4829423412707;2.043461517733028
26;883;2368.4829446639437;2.0434615370249998
27;883;2368.4829459147545;2.043461547099582
28;883;2368.4829466044757;2.043461552354121
29;883;2368.482946963989;2.043461555136252
30;883;2368.4829471725134;2.043461556579996
31;883;2368.482947286267;2.0434615573420483
1;884;2257.2845748741743;1.4394145295074476
2;884;2304.8753339199943;1.7206566945438901
3;884;2331.8008185288695;1.8772865113763184
4;884;2345.608379076209;1.9587445099829297
5;884;2352.722728501308;1.999897749245149
6;884;2356.1990535668115;2.020446158028459
7;884;2357.966445172667;2.0307931491317666
8;884;2358.8160405509143;2.035841080462259
9;884;2359.2221942163837;2.038290461270806
10;884;2359.4156037025605;2.0394800072801043
11;884;2359.5094130392745;2.0400643244826027
12;884;2359.5559202083996;2.0403546239610915
13;884;2359.578781663782;2.040498502269913
14;884;2359.5897301387477;2.0405691455345076
15;884;2359.5948845141083;2.0406036651147934
16;884;2359.597305734451;2.0406205615920077
17;884;2359.5984527296487;2.0406288796220853
18;884;2359.599003902279;2.0406330053286927
19;884;2359.5992732091263;2.0406350678788625
20;884;2359.5994070568086;2.040636106863603
21;884;2359.5994746477922;2.0406366339328184
22;884;2359.599509267933;2.04063690301727
23;884;2359.5995272195923;2.040637041168139
24;884;2359.599536622509;2.040637112453985
25;884;2359.5995415951543;2.040637149387281
26;884;2359.5995442230846;2.0406371686230798
27;884;2359.5995456241862;2.040637178673818
28;884;2359.599546386236;2.0406371839182915
29;884;2359.599546782316;2.0406371866959145
30;884;2359.599547008077;2.0406371881381973
31;884;2359.5995471299516;2.0406371888992187
1;885;2242.7853708292223;1.438474663806338
2;885;2296.96491574414;1.72543014509121
3;885;2327.0552423549334;1.8898977459848165
4;885;2342.4391701672907;1.9757590856648968
5;885;2350.3127727844612;2.019783110726469
6;885;2354.157380041949;2.0414759364215485
7;885;2356.0987861458902;2.0524823303592212
8;885;2357.0430438128083;2.0578141458085506
9;885;2357.497093199994;2.060385668827679
10;885;2357.714461306512;2.0616251502056935
11;885;2357.8202433463725;2.0622314382342477
12;885;2357.8727328171194;2.062533163405196
13;885;2357.898571399782;2.0626830107504506
14;885;2357.9109933141413;2.0627564451463023
15;885;2357.9168742909983;2.0627921589626053
16;885;2357.9196533317577;2.0628095519275114
17;885;2357.9209765403216;2.062818083837878
18;885;2357.9216145494593;2.062822310430809
19;885;2357.9219266893265;2.062824426258231
20;885;2357.922081685562;2.0628254961467762
21;885;2357.9221597288215;2.062826042122595
22;885;2357.922199520002;2.062826323003766
23;885;2357.922220032104;2.0628264685215
24;885;2357.92223070381;2.0628265443596523
25;885;2357.9222363051194;2.062826584086316
26;885;2357.9222392462134;2.0628266049820714
27;885;2357.9222408032633;2.0628266160133455
28;885;2357.922241641982;2.0628266218547546
29;885;2357.922242077074;2.0628266249537353
30;885;2357.922242321716;2.0628266266032984
31;885;2357.9222424527475;2.062826627482107
1;886;2235.4130591757826;1.4464814330555087
2;886;2295.9439153143167;1.7445787760060723
3;886;2329.1113696310654;1.9148104076592614
4;886;2346.027985578136;2.0038559553703994
5;886;2354.6437894976793;2.0495569894549224
6;886;2358.8477642883668;2.0720878837528036
7;886;2360.96119405281;2.0835229002426345
8;886;2361.9974525917205;2.0890627344260726
9;886;2362.497794935184;2.0917346156670384
10;886;2362.738250084693;2.093022471274724
11;886;2362.8555555798703;2.0936524341014464
12;886;2362.9138037860075;2.093965948144425
13;886;2362.942509116009;2.094121650107591
14;886;2362.956349743571;2.0941979519752896
15;886;2362.962930296758;2.094235059331005
16;886;2362.9660540117166;2.0942531305986716
17;886;2362.967547181389;2.0942619951925994
18;886;2362.968269136781;2.094266386646674
19;886;2362.9686228195646;2.094268585069225
20;886;2362.96879841492;2.0942696967750694
21;886;2362.9688866917986;2.094270264125475
22;886;2362.9689315772353;2.09427055602226
23;886;2362.9689546295967;2.0942707072564977
24;886;2362.968966570069;2.0942707860831105
25;886;2362.968972805736;2.094270827376361
26;886;2362.9689760659926;2.0942708491002473
27;886;2362.9689777833614;2.0942708605687272
28;886;2362.968978701699;2.0942708666412915
29;886;2362.9689791786245;2.0942708698636623
30;886;2362.96897944263;2.0942708715797944
31;886;2362.968979584011;2.094270872492587
1;887;2234.656896846595;1.457401781985427
2;887;2301.346960524483;1.7652148927336315
3;887;2337.521109080108;1.9417183960699542
4;887;2355.9350551085163;2.0342367467669327
5;887;2365.2794388733237;2.0817688115788955
6;887;2369.835549831616;2.10521527474812
7;887;2372.11961927156;2.1171186857799573
8;887;2373.2457106932807;2.1228858643953648
9;887;2373.791012061695;2.125667431401186
10;887;2374.053819315815;2.1270081577097857
11;887;2374.182266419415;2.1276639958363783
12;887;2374.2460825160756;2.127990394182782
13;887;2374.2775599150946;2.128152494516638
14;887;2374.2927719660715;2.128231930033722
15;887;2374.300028535108;2.1282705602197436
16;887;2374.303485360322;2.1282893726899723
17;887;2374.3051429429333;2.1282986008026783
18;887;2374.3059462564106;2.128303172394215
19;887;2374.3063403152837;2.128305461060722
20;887;2374.3065360058035;2.1283066184555413
21;887;2374.306634313457;2.128307209156625
22;887;2374.3066842189687;2.128307513089884
23;887;2374.3067097901676;2.128307670572516
24;887;2374.3067229978606;2.128307752660747
25;887;2374.3067298716533;2.1283077956669088
26;887;2374.306733455564;2.1283078182938224
27;887;2374.306735337237;2.1283078302411798
28;887;2374.3067363381087;2.128307836567372
29;887;2374.306736857651;2.1283078399247133
30;887;2374.306737142956;2.1283078417112673
31;887;2374.3067372950845;2.1283078426620525
1;888;2240.062579118351;1.4691342641809677
2;888;2312.7522457506575;1.7874913571729902
3;888;2351.875803891032;1.970835204625206
4;888;2371.7582443427737;2.067150441912345
5;888;2381.8203206816033;2.116686787275237
6;888;2386.7227040883536;2.1411360596146856
7;888;2389.1765379852714;2.15355265346123
8;888;2390.390688707117;2.1595689441612396
9;888;2390.9798294656566;2.16247070393396
10;888;2391.2643631298984;2.16386936614983
11;888;2391.4036242249;2.1645535584988838
12;888;2391.4728439341534;2.164894075239656
13;888;2391.5070116144484;2.1650631865653676
14;888;2391.523553982413;2.165146055629954
15;888;2391.531465932264;2.1651863543172998
16;888;2391.5352456647906;2.1652059788614855
17;888;2391.537062733048;2.1652156052383917
18;888;2391.5379450928936;2.165220374174411
19;888;2391.538378479793;2.1652227617086446
20;888;2391.538593811384;2.165223969152524
21;888;2391.5387019640357;2.1652245854345638
22;888;2391.538756821931;2.165224902554195
23;888;2391.538784891922;2.1652250668787696
24;888;2391.538799364738;2.1652251525422583
25;888;2391.5388068801776;2.165225197425518
26;888;2391.538810791728;2.1652252210409437
27;888;2391.5388128405743;2.1652252335127216
28;888;2391.5388139264996;2.165225240115517
29;888;2391.538814490586;2.1652252436210957
30;888;2391.5388147980034;2.1652252454871
31;888;2391.5388149613846;2.165225246480829
1;889;2251.215869986794;1.4817580594195987
2;889;2329.7708296173623;1.8115828000176144
3;889;2371.7975827976943;2.0024055777965786
4;889;2393.1253514895757;2.1028830285241833
5;889;2403.8966924069905;2.1546192906432564
6;889;2409.140735050622;2.180169965912568
7;889;2411.7639623055575;2.1931503803589774
8;889;2413.0647513800673;2.199440399213921
9;889;2413.696800513014;2.202474234740516
10;889;2414.002530825493;2.203936561638814
11;889;2414.1523261545312;2.20465191199566
12;889;2414.226808880309;2.205007943026374
13;889;2414.2635966959892;2.2051847583034423
14;889;2414.2814339471142;2.205271400151807
15;889;2414.2899833763495;2.205313532122875
16;889;2414.2940771157746;2.205334048905613
17;889;2414.2960493547016;2.2053441128560256
18;889;2414.297008731915;2.20534909861004
19;889;2414.2974805279628;2.20535159476232
20;889;2414.2977151036694;2.205352857194542
21;889;2414.297832940976;2.205353501581578
22;889;2414.297892692873;2.2053538331851237
23;889;2414.297923246101;2.2053540050297
24;889;2414.297938982587;2.2053540946190613
25;889;2414.2979471436115;2.2053541415653366
26;889;2414.2979513862915;2.2053541662678193
27;889;2414.297953606129;2.2053541793124327
28;889;2414.297954779344;2.2053541862212946
29;889;2414.297955389135;2.205354189891561
30;889;2414.2979557196636;2.205354191841295
31;889;2414.2979558949573;2.2053541928819294
1;890;2267.7331535000835;1.4953630301581415
2;890;2352.0414893839525;1.83768926242766
3;890;2396.9369355465137;2.0367111348416884
4;890;2419.6934181047304;2.141764300576715
5;890;2431.1688490280553;2.1959223145525786
6;890;2436.751635580913;2.2226862868988104
7;890;2439.5446959344904;2.236288016194161
8;890;2440.9311556601783;2.2428797187559315
9;890;2441.605411150229;2.2460591264102714
10;890;2441.9319218526625;2.247591624871752
11;890;2442.092027787123;2.248341317968983
12;890;2442.1716608029838;2.2487144489070756
13;890;2442.2110124636874;2.248899755316555
14;890;2442.230116030064;2.248990555314864
15;890;2442.2392884227806;2.249034707760493
16;890;2442.243688926911;2.249056207865072
17;890;2442.2458128298017;2.2490667540353337
18;890;2442.2468475881246;2.249071978727149
19;890;2442.2473570628604;2.249074594577088
20;890;2442.247610575491;2.2490759176025295
21;890;2442.2477379797915;2.249076592961907
22;890;2442.2478025887413;2.2490769405271323
23;890;2442.247835618215;2.249077120662391
24;890;2442.2478526223967;2.2490772145790685
25;890;2442.247861434209;2.2490772637935215
26;890;2442.2478660134243;2.249077289694913
27;890;2442.2478684072466;2.249077303373985
28;890;2442.2478696699795;2.249077310620453
29;890;2442.2478703273596;2.2490773144656635
30;890;2442.2478706819606;2.2490773165150144
31;890;2442.2478708699728;2.2490773176051726
1;891;2289.2577491505244;1.510051505201343
2;891;2379.2391981815135;1.8660408180001742
3;891;2427.0053008790155;2.0740773213340797
4;891;2451.210517599807;2.1841762548447474
5;891;2463.41519951149;2.241008672514728
6;891;2469.353620890754;2.2691134970544025
7;891;2472.328681665086;2.2834021137011935
8;891;2473.8053805940062;2.29032739099219
9;891;2474.5237722208194;2.293667768671729
10;891;2474.8718914379842;2.2952778627010706
11;891;2475.042673914429;2.2960655322936434
12;891;2475.1276266452455;2.2964575723924923
13;891;2475.1696224130883;2.2966522681670116
14;891;2475.1900303269244;2.2967476660576795
15;891;2475.199843802742;2.2967940525832016
16;891;2475.204559875571;2.2968166399304497
17;891;2475.2068398461206;2.2968277192801687
18;891;2475.2079522577606;2.296833208154182
19;891;2475.208500617929;2.296835956343524
20;891;2475.208773722694;2.2968373463711664
21;891;2475.208911055456;2.296838055975057
22;891;2475.208980722275;2.2968384211865773
23;891;2475.20901634046;2.2968386104816343
24;891;2475.209034675688;2.2968387091881084
25;891;2475.2090441734717;2.296838760914785
26;891;2475.209049109235;2.2968387881396692
27;891;2475.2090516891717;2.2968388025199786
28;891;2475.2090530473765;2.296838810135975
29;891;2475.2090537564686;2.2968388141793223
30;891;2475.209054136665;2.296838816335068
31;891;2475.209054337911;2.2968388174797716
1;892;2315.4791758292845;1.5259404486531887
2;892;2412.794356523593;1.8969032308713496
3;892;2483.6118307916163;2.1148819641800514
4;892;2520.395114187371;2.2305634527940312
5;892;2538.6485125054514;2.2903593700543055
6;892;2547.5900749486764;2.3199511428691695
7;892;2552.03021603703;2.3350017892092367
8;892;2554.1703824949227;2.342297195514815
9;892;2555.1992298967084;2.3458161945506926
10;892;2555.693820081421;2.3475123950546126
11;892;2555.934081370743;2.348342207072905
12;892;2556.05221553853;2.348755230649475
13;892;2556.1101463181635;2.34896034563125
14;892;2556.138233664274;2.349060845593515
15;892;2556.151760459004;2.3491097111090924
16;892;2556.1582793578086;2.349133504865842
17;892;2556.161438646108;2.3491451758145567
18;892;2556.162982046694;2.349150957814132
19;892;2556.1637427372625;2.349153852847803
20;892;2556.164120940141;2.3491553172143207
21;892;2556.164310545658;2.3491560648092724
22;892;2556.1644063351564;2.349156449606701
23;892;2556.164455063546;2.349156649069887
24;892;2556.1644800027484;2.349156753081345
25;892;2556.164492820968;2.3491568075964984
26;892;2556.1644994874696;2.3491568362922086
27;892;2556.1645029586493;2.3491568514481123
28;892;2556.164504740364;2.349156859476614
29;892;2556.164505707662;2.349156863742486
30;892;2556.164506185867;2.3491568660135838
31;892;2556.1645064343343;2.3491568672228156
1;893;2359.152280284213;1.5431640929717902
2;893;2509.9803786538782;1.9305849152854397
3;893;2589.2257502497105;2.15956586088266
4;893;2629.0863956398916;2.2814458859440245
5;893;2648.8316149476045;2.3445377450687057
6;893;2658.506171153573;2.375784640142773
7;893;2663.302635376795;2.3916838614282643
8;893;2665.613127614256;2.399391508937072
9;893;2666.723384220166;2.4031094667467214
10;893;2667.2569090796583;2.404901580307103
11;893;2667.5159562551107;2.405778335082203
12;893;2667.64324702097;2.4062147324184697
13;893;2667.7056330077367;2.406431453359492
14;893;2667.7358688890517;2.4065376363964903
15;893;2667.7504266064343;2.406589263139001
16;893;2667.7574407360844;2.4066144006097296
17;893;2667.760839190577;2.4066267304903675
18;893;2667.76249895027;2.406632838975277
19;893;2667.7633167189883;2.4066358975576
20;893;2667.7637231474387;2.406637444726495
21;893;2667.763926821414;2.406638234644568
22;893;2667.764029674517;2.406638641250634
23;893;2667.7640819733156;2.4066388520331836
24;893;2667.7641087282473;2.40663896196193
25;893;2667.764122472021;2.4066390195835323
26;893;2667.7641296197307;2.4066390499172554
27;893;2667.7641333408797;2.4066390659401926
28;893;2667.76413524767;2.406639074429626
29;893;2667.7641362858576;2.40663907893833
30;893;2667.764136796342;2.406639081337457
31;893;2667.764137061288;2.406639082617409
1;894;2456.0623353824053;1.5618771523132118
2;894;2619.6454261353524;1.967445550322352
3;894;2705.5668433225474;2.208645975239282
4;894;2748.8016383031268;2.337435060495147
5;894;2770.203352763741;2.4042071753836485
6;894;2780.692167407867;2.4373038188760368
7;894;2785.8848874478567;2.454151831923908
8;894;2788.3848340881573;2.462320498320984
9;894;2789.585618329572;2.46626097406603
10;894;2790.162422036221;2.4681603614117633
11;894;2790.4423431465316;2.4690896202641777
12;894;2790.5798049247005;2.4695521606888144
13;894;2790.64713826378;2.4697818625499406
14;894;2790.6797593598985;2.4698944018121227
15;894;2790.695461249234;2.4699491167558234
16;894;2790.7030248610477;2.469975757055167
17;894;2790.706688611279;2.469988823867133
18;894;2790.7084774108284;2.469995297490217
